"h [mm]","w [mm]","Freq [GHz]","dB(S(1,1)) []","dB(S(2,1)) []","dB(S(1,2)) []","dB(S(2,2)) []"
0.2,0.2,13.5875,-20.1913278868135,-0.151219395056696,-0.151219395056692,-20.1913777001741
0.2,0.2,13.635,-20.1666878674967,-0.151795224567263,-0.151795224567259,-20.1667378090903
0.2,0.2,13.6825,-20.1422137858909,-0.152371178615889,-0.152371178615884,-20.1422638539629
0.2,0.2,13.73,-20.1179053040703,-0.152947239087429,-0.152947239087424,-20.1179554968472
0.2,0.2,13.7775,-20.0937620926067,-0.153523387692776,-0.15352338769277,-20.0938124082936
0.2,0.2,13.825,-20.0697838304119,-0.15409960596869,-0.154099605968684,-20.0698342671907
0.2,0.2,13.8725,-20.0459702045816,-0.154675875277678,-0.154675875277673,-20.0460207606083
0.2,0.2,13.92,-20.0223209102397,-0.155252176807865,-0.155252176807862,-20.0223715836422
0.2,0.2,13.9675,-19.9988356503835,-0.155828491572922,-0.155828491572918,-19.9988864392598
0.2,0.2,14.015,-19.9755141357298,-0.156404800411989,-0.156404800411983,-19.9755650381454
0.2,0.2,14.0625,-19.9523560845621,-0.156981083989628,-0.156981083989622,-19.952407098548
0.2,0.2,14.11,-19.9293612225779,-0.157557322795811,-0.157557322795807,-19.9294123461287
0.2,0.2,14.1575,-19.9065292827374,-0.15813349714593,-0.158133497145925,-19.9065805138091
0.2,0.2,14.205,-19.8838600051127,-0.158709587180795,-0.158709587180788,-19.8839113416205
0.2,0.2,14.2525,-19.8613531367375,-0.159285572866707,-0.159285572866702,-19.8614045765539
0.2,0.2,14.3,-19.8390084314577,-0.159861433995521,-0.159861433995518,-19.8390599724106
0.2,0.2,14.3475,-19.8168256497826,-0.160437150184739,-0.160437150184734,-19.8168772896534
0.2,0.2,14.395,-19.7948045587367,-0.161012700877625,-0.16101270087762,-19.7948562952582
0.2,0.2,14.4425,-19.7729449317123,-0.161588065343353,-0.161588065343348,-19.772996762567
0.2,0.2,14.49,-19.7512465483222,-0.16216322267715,-0.162163222677145,-19.7512984711403
0.2,0.2,14.5375,-19.7297091942538,-0.162738151800507,-0.162738151800504,-19.7297612066116
0.2,0.2,14.585,-19.7083326611228,-0.163312831461371,-0.163312831461367,-19.7083847605408
0.2,0.2,14.6325,-19.6871167463282,-0.163887240234376,-0.163887240234375,-19.6871689302694
0.2,0.2,14.68,-19.6660612529077,-0.164461356521106,-0.164461356521102,-19.6661135187759
0.2,0.2,14.7275,-19.6451659893931,-0.165035158550361,-0.16503515855036,-19.6452183345314
0.2,0.2,14.775,-19.6244307696671,-0.165608624378466,-0.165608624378463,-19.624483191356
0.2,0.2,14.8225,-19.6038554128197,-0.16618173188959,-0.166181731889586,-19.603907908276
0.2,0.2,14.87,-19.583439743006,-0.166754458796087,-0.166754458796087,-19.5834923093808
0.2,0.2,14.9175,-19.5631835893035,-0.167326782638875,-0.167326782638874,-19.5632362236808
0.2,0.2,14.965,-19.5430867855706,-0.167898680787816,-0.167898680787815,-19.5431394849662
0.2,0.2,15.0125,-19.5231491703057,-0.168470130442137,-0.168470130442137,-19.5232019316654
0.2,0.2,15.06,-19.5033705865058,-0.169041108630874,-0.169041108630874,-19.5034234067043
0.2,0.2,15.1075,-19.4837508815268,-0.169611592213313,-0.169611592213313,-19.4838037573662
0.2,0.2,15.155,-19.4642899069433,-0.170181557879493,-0.170181557879493,-19.4643428351521
0.2,0.2,15.2025,-19.4449875184094,-0.170750982150711,-0.170750982150709,-19.4450404956411
0.2,0.2,15.25,-19.42584357552,-0.171319841380026,-0.171319841380026,-19.4258965983516
0.2,0.2,15.2975,-19.4068579416718,-0.171888111752851,-0.171888111752851,-19.4069110066034
0.2,0.2,15.345,-19.3880304839258,-0.172455769287497,-0.172455769287497,-19.388083587379
0.2,0.2,15.3925,-19.3693610728697,-0.173022789835791,-0.173022789835791,-19.3694142111866
0.2,0.2,15.44,-19.3508495824808,-0.173589149083681,-0.173589149083681,-19.3509027519232
0.2,0.2,15.4875,-19.3324958899894,-0.174154822551907,-0.174154822551909,-19.3325490867376
0.2,0.2,15.535,-19.3142998757429,-0.174719785596635,-0.174719785596635,-19.314353095895
0.2,0.2,15.5825,-19.2962614230697,-0.175284013410176,-0.17528401341018,-19.2963146626408
0.2,0.2,15.63,-19.2783804181448,-0.175847481021691,-0.175847481021692,-19.2784336730659
0.2,0.2,15.6775,-19.2606567498545,-0.176410163297927,-0.176410163297929,-19.2607100159721
0.2,0.2,15.725,-19.2430903096627,-0.176972034943977,-0.17697203494398,-19.2431435827378
0.2,0.2,15.7725,-19.2256809914768,-0.177533070504069,-0.177533070504074,-19.2257342671845
0.2,0.2,15.82,-19.2084286915154,-0.178093244362378,-0.178093244362381,-19.2084819654442
0.2,0.2,15.8675,-19.1913333081748,-0.17865253074384,-0.178652530743846,-19.1913865758259
0.2,0.2,15.915,-19.1743947418976,-0.179210903715027,-0.179210903715032,-19.1744479986845
0.2,0.2,15.9625,-19.1576128950409,-0.179768337185005,-0.179768337185006,-19.1576661362892
0.2,0.2,16.01,-19.1409876717456,-0.180324804906242,-0.180324804906245,-19.1410408926922
0.2,0.2,16.0575,-19.1245189778057,-0.180880280475541,-0.180880280475551,-19.1245721735987
0.2,0.2,16.105,-19.1082067205391,-0.18143473733499,-0.181434737334995,-19.1082598862374
0.2,0.2,16.1525,-19.0920508086579,-0.181988148772903,-0.181988148772905,-19.0921039392309
0.2,0.2,16.2,-19.0760511521402,-0.182540487924838,-0.182540487924845,-19.0761042424678
0.2,0.2,16.2475,-19.0602076621019,-0.183091727774625,-0.18309172777463,-19.0602607069741
0.2,0.2,16.295,-19.0445202506698,-0.183641841155383,-0.183641841155388,-19.044573244787
0.2,0.2,16.3425,-19.0289888308548,-0.184190800750596,-0.184190800750601,-19.0290417688273
0.2,0.2,16.39,-19.0136133164261,-0.184738579095204,-0.184738579095212,-19.0136661927742
0.2,0.2,16.4375,-18.9983936217859,-0.185285148576697,-0.185285148576707,-18.9984464309403
0.2,0.2,16.485,-18.9833296618449,-0.185830481436287,-0.185830481436294,-18.9833823981465
0.2,0.2,16.5325,-18.9684213518986,-0.186374549770019,-0.186374549770028,-18.9684740095989
0.2,0.2,16.58,-18.9536686075045,-0.186917325529989,-0.186917325529996,-18.9537211807655
0.2,0.2,16.6275,-18.9390713443596,-0.187458780525529,-0.187458780525538,-18.9391238272542
0.2,0.2,16.675,-18.9246294781791,-0.187998886424452,-0.187998886424461,-18.9246818646917
0.2,0.2,16.7225,-18.9103429245758,-0.188537614754288,-0.188537614754294,-18.9103952086022
0.2,0.2,16.77,-18.8962115989404,-0.189074936903562,-0.189074936903572,-18.8962637742887
0.2,0.2,16.8175,-18.8822354163225,-0.189610824123115,-0.189610824123127,-18.8822874767132
0.2,0.2,16.865,-18.8684142913126,-0.190145247527393,-0.190145247527402,-18.8684662303794
0.2,0.2,16.9125,-18.8547481379251,-0.190678178095818,-0.190678178095828,-18.8547999492152
0.2,0.2,16.96,-18.8412368694819,-0.191209586674145,-0.191209586674155,-18.841288546457
0.2,0.2,17.0075,-18.8278803984974,-0.191739443975866,-0.191739443975876,-18.8279319345341
0.2,0.2,17.055,-18.8146786365641,-0.192267720583606,-0.192267720583617,-18.8147300249545
0.2,0.2,17.1025,-18.801631494239,-0.192794386950588,-0.192794386950598,-18.8016827281919
0.2,0.2,17.15,-18.7887388809321,-0.193319413402079,-0.19331941340209,-18.7887899535736
0.2,0.2,17.1975,-18.7760007047944,-0.193842770136881,-0.193842770136895,-18.7760516091687
0.2,0.2,17.245,-18.763416872608,-0.194364427228846,-0.194364427228859,-18.7634676016787
0.2,0.2,17.2925,-18.7509872896774,-0.1948843546284,-0.194884354628413,-18.7510378363279
0.2,0.2,17.34,-18.7387118597209,-0.195402522164106,-0.195402522164117,-18.7387622167558
0.2,0.2,17.3875,-18.7265904847641,-0.195918899544234,-0.195918899544246,-18.7266406449103
0.2,0.2,17.435,-18.7146230650342,-0.196433456358395,-0.196433456358403,-18.714673020942
0.2,0.2,17.4825,-18.7028094988556,-0.196946162079107,-0.196946162079118,-18.7028592430996
0.2,0.2,17.53,-18.6911496825462,-0.197456986063518,-0.197456986063528,-18.691199207627
0.2,0.2,17.5775,-18.679643510316,-0.197965897555022,-0.197965897555035,-18.6796928086609
0.2,0.2,17.625,-18.6682908741655,-0.198472865684976,-0.198472865684987,-18.6683399381304
0.2,0.2,17.6725,-18.6570916637869,-0.198977859474423,-0.198977859474435,-18.6571404856571
0.2,0.2,17.72,-18.6460457664654,-0.199480847835825,-0.199480847835841,-18.6460943384574
0.2,0.2,17.7675,-18.6351530669825,-0.199981799574836,-0.199981799574848,-18.6352013812453
0.2,0.2,17.815,-18.6244134475204,-0.200480683392071,-0.200480683392084,-18.6244614961369
0.2,0.2,17.8625,-18.6138267875677,-0.200977467884942,-0.200977467884956,-18.6138745625563
0.2,0.2,17.91,-18.6033929638268,-0.20147212154948,-0.201472121549495,-18.6034404571431
0.2,0.2,17.9575,-18.5931118501224,-0.201964612782177,-0.201964612782188,-18.5931590536606
0.2,0.2,18.005,-18.5829833173116,-0.202454909881886,-0.202454909881903,-18.5830302229062
0.2,0.2,18.0525,-18.5730072331954,-0.202942981051724,-0.202942981051736,-18.5730538326231
0.2,0.2,18.1,-18.5631834624319,-0.20342879440096,-0.203428794400974,-18.563229747413
0.2,0.2,18.1475,-18.5535118664505,-0.203912317947009,-0.203912317947022,-18.5535578286509
0.2,0.2,18.195,-18.5439923033682,-0.204393519617371,-0.204393519617384,-18.5440379344011
0.2,0.2,18.2425,-18.5346246279071,-0.204872367251627,-0.204872367251642,-18.5346699193349
0.2,0.2,18.29,-18.5254086913137,-0.205348828603456,-0.20534882860347,-18.5254536346499
0.2,0.2,18.3375,-18.5163443412795,-0.205822871342672,-0.205822871342684,-18.5163889279906
0.2,0.2,18.385,-18.5074314218635,-0.206294463057265,-0.206294463057279,-18.5074756433708
0.2,0.2,18.4325,-18.4986697734162,-0.206763571255508,-0.206763571255522,-18.498713621098
0.2,0.2,18.48,-18.4900592325052,-0.20723016336804,-0.207230163368054,-18.4901026976986
0.2,0.2,18.5275,-18.4815996318426,-0.207694206749976,-0.207694206749989,-18.4816427058458
0.2,0.2,18.575,-18.4732908002141,-0.208155668683093,-0.208155668683105,-18.4733334742882
0.2,0.2,18.6225,-18.4651325624095,-0.208614516377944,-0.208614516377956,-18.4651748277807
0.2,0.2,18.67,-18.4571247391553,-0.209070716976088,-0.209070716976102,-18.4571665870173
0.2,0.2,18.7175,-18.4492671470491,-0.209524237552268,-0.209524237552282,-18.4493085685649
0.2,0.2,18.765,-18.4415595984952,-0.209975045116664,-0.209975045116679,-18.4416005847994
0.2,0.2,18.8125,-18.4340019016426,-0.210423106617142,-0.210423106617152,-18.4340424438435
0.2,0.2,18.86,-18.4265938603243,-0.210868388941488,-0.210868388941498,-18.4266339495063
0.2,0.2,18.9075,-18.4193352739987,-0.211310858919753,-0.211310858919767,-18.4193749012248
0.2,0.2,18.955,-18.4122259376929,-0.211750483326541,-0.211750483326553,-18.4122650940064
0.2,0.2,19.0025,-18.4052656419476,-0.212187228883337,-0.212187228883351,-18.4053043183747
0.2,0.2,19.05,-18.3984541727636,-0.212621062260863,-0.212621062260877,-18.3984923603159
0.2,0.2,19.0975,-18.3917913115508,-0.213051950081479,-0.213051950081487,-18.3918290012274
0.2,0.2,19.145,-18.3852768350788,-0.213479858921513,-0.213479858921524,-18.3853140178687
0.2,0.2,19.1925,-18.3789105154289,-0.21390475531376,-0.213904755313773,-18.3789471823134
0.2,0.2,19.24,-18.3726921199488,-0.214326605749858,-0.214326605749867,-18.3727282619039
0.2,0.2,19.2875,-18.3666214112085,-0.21474537668273,-0.214745376682741,-18.3666570192073
0.2,0.2,19.335,-18.3606981469585,-0.215161034529107,-0.215161034529115,-18.3607332119738
0.2,0.2,19.3825,-18.3549220800899,-0.215573545671985,-0.215573545671996,-18.3549565930962
0.2,0.2,19.43,-18.3492929585961,-0.215982876463157,-0.215982876463163,-18.3493269105724
0.2,0.2,19.4775,-18.3438105255367,-0.216388993225693,-0.216388993225702,-18.343843907469
0.2,0.2,19.525,-18.3384745190034,-0.216791862256562,-0.21679186225657,-18.3385073218867
0.2,0.2,19.5725,-18.3332846720873,-0.217191449829144,-0.217191449829149,-18.3333168869288
0.2,0.2,19.62,-18.3282407128492,-0.217587722195827,-0.217587722195834,-18.3282723306701
0.2,0.2,19.6675,-18.3233423642904,-0.217980645590614,-0.217980645590619,-18.3233733761288
0.2,0.2,19.715,-18.3185893443268,-0.218370186231755,-0.218370186231762,-18.3186197412401
0.2,0.2,19.7625,-18.313981365764,-0.218756310324354,-0.218756310324356,-18.3140111388312
0.2,0.2,19.81,-18.3095181362748,-0.219138984063052,-0.219138984063056,-18.3095472765992
0.2,0.2,19.8575,-18.3051993583786,-0.219518173634686,-0.219518173634689,-18.3052278570902
0.2,0.2,19.905,-18.3010247294224,-0.219893845220983,-0.219893845220983,-18.3010525776806
0.2,0.2,19.9525,-18.2969939415644,-0.220265965001266,-0.220265965001266,-18.2970211305602
0.2,0.2,20,-18.2931066817587,-0.220634499155168,-0.22063449915517,-18.2931332027173
0.5,0.2,1,-24.8638107027403,-0.0462140889616718,-0.0462140889616718,-24.8638094832762
0.5,0.2,1.0475,-24.4716980947546,-0.0479278737855797,-0.0479278737855797,-24.4716983332305
0.5,0.2,1.095,-24.0972398873357,-0.0497085787318241,-0.0497085787318241,-24.0972411043637
0.5,0.2,1.1425,-23.7389572939156,-0.0515550362577822,-0.0515550362577842,-23.7389590948691
0.5,0.2,1.19,-23.395553672992,-0.0534661068154916,-0.0534661068154916,-23.3955557354152
0.5,0.2,1.2375,-23.0658857039148,-0.0554406807865036,-0.0554406807865036,-23.0658877663171
0.5,0.2,1.285,-22.7489400282935,-0.0574776797644908,-0.0574776797644908,-22.7489418803511
0.5,0.2,1.3325,-22.4438141677677,-0.0595760572462325,-0.0595760572462325,-22.4438156418693
0.5,0.2,1.38,-22.1497008176485,-0.0617347987947437,-0.0617347987947437,-22.1497017816736
0.5,0.2,1.4275,-21.8658748278706,-0.0639529217393851,-0.0639529217393851,-21.8658751790677
0.5,0.2,1.475,-21.591682339927,-0.0662294744770497,-0.0662294744770497,-21.5916819997558
0.5,0.2,1.5225,-21.3265316662814,-0.0685635354367029,-0.0685635354367029,-21.3265305760886
0.5,0.2,1.57,-21.0698855878684,-0.0709542117663179,-0.0709542117663179,-21.069883705275
0.5,0.2,1.6175,-20.8212548132679,-0.0734006377975345,-0.0734006377975345,-20.8212521091615
0.5,0.2,1.665,-20.5801923954329,-0.0759019733388244,-0.0759019733388235,-20.5801888514693
0.5,0.2,1.7125,-20.3462889423652,-0.0784574018432504,-0.0784574018432504,-20.3462845488987
0.5,0.2,1.76,-20.1191684897715,-0.0810661284920093,-0.0810661284920093,-20.1191632441424
0.5,0.2,1.8075,-19.8984849285938,-0.0837273782299651,-0.0837273782299651,-19.8984788337157
0.5,0.2,1.855,-19.6839188999834,-0.0864403937846798,-0.0864403937846798,-19.6839119631782
0.5,0.2,1.9025,-19.4751750859474,-0.0892044336957801,-0.0892044336957801,-19.4751673179879
0.5,0.2,1.95,-19.2719798364442,-0.092018770377288,-0.092018770377288,-19.2719712507673
0.5,0.2,1.9975,-19.0740790838049,-0.0948826882314884,-0.0948826882314884,-19.0740696958678
0.5,0.2,2.045,-18.8812365035446,-0.0977954818293669,-0.0977954818293689,-18.8812263302987
0.5,0.2,2.0925,-18.6932318872874,-0.100756454169337,-0.100756454169337,-18.6932209467491
0.5,0.2,2.14,-18.5098596989816,-0.10376491502315,-0.10376491502315,-18.5098480098845
0.5,0.2,2.1875,-18.3309277900625,-0.106820179375333,-0.106820179375333,-18.3309153715759
0.5,0.2,2.235,-18.156256252925,-0.109921565960246,-0.109921565960246,-18.1562431244275
0.5,0.2,2.2825,-17.9856763951354,-0.113068395899139,-0.113068395899139,-17.9856625760339
0.5,0.2,2.33,-17.8190298193749,-0.116259991437823,-0.116259991437825,-17.8190153289609
0.5,0.2,2.3775,-17.6561675962447,-0.119495674784427,-0.119495674784427,-17.656152453582
0.5,0.2,2.425,-17.4969495188641,-0.122774767045502,-0.122774767045502,-17.4969337427012
0.5,0.2,2.4725,-17.3412434297043,-0.126096587258021,-0.126096587258021,-17.3412270384079
0.5,0.2,2.52,-17.1889246113879,-0.129460451514016,-0.129460451514016,-17.1889076228937
0.5,0.2,2.5675,-17.0398752342691,-0.132865672174165,-0.132865672174165,-17.0398576660457
0.5,0.2,2.615,-16.8939838545387,-0.136311557166297,-0.136311557166297,-16.8939657235641
0.5,0.2,2.6625,-16.7511449573919,-0.139797409364445,-0.139797409364445,-16.7511262801381
0.5,0.2,2.71,-16.6112585404735,-0.143322526044028,-0.143322526044028,-16.6112393328991
0.5,0.2,2.7575,-16.4742297334024,-0.146886198408609,-0.146886198408609,-16.474210010951
0.5,0.2,2.805,-16.3399684496801,-0.150487711183711,-0.150487711183711,-16.3399482272835
0.5,0.2,2.8525,-16.2083890677226,-0.154126342273247,-0.154126342273247,-16.2083683598079
0.5,0.2,2.9,-16.0794101381343,-0.157801362474168,-0.157801362474168,-16.0793889586337
0.5,0.2,2.9475,-15.9529541146713,-0.161512035245146,-0.161512035245146,-15.952932477034
0.5,0.2,2.995,-15.8289471066245,-0.165257616525192,-0.165257616525192,-15.8289250238312
0.5,0.2,3.0425,-15.7073186506084,-0.169037354598356,-0.169037354598356,-15.7072961351857
0.5,0.2,3.09,-15.5880014999535,-0.172850490000802,-0.172850490000802,-15.5879785639901
0.5,0.2,3.1375,-15.4709314300991,-0.176696255466792,-0.176696255466792,-15.4709080852623
0.5,0.2,3.185,-15.3560470585469,-0.180573875910227,-0.180573875910227,-15.3560233160997
0.5,0.2,3.2325,-15.2432896780881,-0.184482568438774,-0.184482568438774,-15.2432655489055
0.5,0.2,3.28,-15.1326031021452,-0.188421542397556,-0.188421542397556,-15.1325785967315
0.5,0.2,3.3275,-15.0239335211893,-0.192389999439853,-0.192389999439853,-15.0239086496948
0.5,0.2,3.375,-14.9172293692942,-0.196387133622181,-0.196387133622181,-14.9172041415313
0.5,0.2,3.4225,-14.8124411999807,-0.20041213152154,-0.20041213152154,-14.8124156254402
0.5,0.2,3.47,-14.7095215705869,-0.204464172372614,-0.204464172372614,-14.7094956584534
0.5,0.2,3.5175,-14.6084249344719,-0.20854242822295,-0.20854242822295,-14.6083986936393
0.5,0.2,3.565,-14.5091075404259,-0.212646064104338,-0.212646064104338,-14.5090809795118
0.5,0.2,3.6125,-14.4115273387163,-0.216774238218616,-0.216774238218616,-14.4115004660762
0.5,0.2,3.66,-14.3156438932535,-0.220926102136455,-0.220926102136455,-14.3156167169943
0.5,0.2,3.7075,-14.2214182994041,-0.225100801007632,-0.225100801007632,-14.2213908273975
0.5,0.2,3.755,-14.1288131070229,-0.229297473781521,-0.229297473781521,-14.1287853469176
0.5,0.2,3.8025,-14.0377922483125,-0.233515253436611,-0.233515253436611,-14.0377642075465
0.5,0.2,3.85,-13.9483209701518,-0.237753267217955,-0.237753267217955,-13.9482926559638
0.5,0.2,3.8975,-13.8603657705668,-0.242010636881557,-0.242010636881557,-13.8603371900073
0.5,0.2,3.945,-13.7738943390448,-0.246286478944812,-0.246286478944812,-13.7738654989865
0.5,0.2,3.9925,-13.6888755004161,-0.250579904942123,-0.250579904942123,-13.6888464075638
0.5,0.2,4.04,-13.6052791620523,-0.254890021685003,-0.254890021685003,-13.6052498229525
0.5,0.2,4.0875,-13.5230762641495,-0.259215931525914,-0.259215931525914,-13.5230466851997
0.5,0.2,4.135,-13.4422387328838,-0.263556732625288,-0.263556732625288,-13.4422089203409
0.5,0.2,4.1825,-13.3627394362426,-0.267911519221076,-0.267911519221076,-13.3627093962312
0.5,0.2,4.23,-13.2845521423528,-0.272279381900408,-0.272279381900408,-13.284521880873
0.5,0.2,4.2775,-13.2076514801371,-0.276659407872791,-0.276659407872791,-13.2076210030718
0.5,0.2,4.325,-13.1320129021472,-0.281050681244519,-0.281050681244519,-13.1319822152694
0.5,0.2,4.3725,-13.0576126494306,-0.285452283293825,-0.285452283293825,-13.0575817584099
0.5,0.2,4.42,-12.9844277183001,-0.289863292746485,-0.289863292746485,-12.9843966287092
0.5,0.2,4.4675,-12.9124358288846,-0.294282786051505,-0.294282786051505,-12.9124045462052
0.5,0.2,4.515,-12.8416153953489,-0.298709837656634,-0.298709837656634,-12.8415839249773
0.5,0.2,4.5625,-12.7719454976772,-0.303143520283448,-0.303143520283448,-12.77191384493
0.5,0.2,4.61,-12.703405854925,-0.307582905201719,-0.307582905201719,-12.703374025044
0.5,0.2,4.6575,-12.6359767998487,-0.312027062502899,-0.312027062502899,-12.6359447980059
0.5,0.2,4.705,-12.5696392548289,-0.316475061372517,-0.316475061372518,-12.5696070861308
0.5,0.2,4.7525,-12.5043747090107,-0.320925970361262,-0.320925970361262,-12.5043423785031
0.5,0.2,4.8,-12.4401651965883,-0.325378857654664,-0.325378857654664,-12.4401327092602
0.5,0.2,4.8475,-12.3769932761666,-0.329832791341157,-0.329832791341157,-12.3769606369539
0.5,0.2,4.895,-12.3148420111364,-0.33428683967845,-0.33428683967845,-12.3148092249258
0.5,0.2,4.9425,-12.2536949510062,-0.338740071358013,-0.338740071358012,-12.2536620226387
0.5,0.2,4.99,-12.1935361136342,-0.343191555767632,-0.343191555767632,-12.1935030479083
0.5,0.2,5.0375,-12.134349968311,-0.347640363251906,-0.347640363251905,-12.1343167699857
0.5,0.2,5.085,-12.0761214196438,-0.352085565370576,-0.352085565370576,-12.0760880934418
0.5,0.2,5.1325,-12.0188357921993,-0.356526235154623,-0.356526235154623,-12.0188023428095
